transaction_date,ticker,id
04-05-2018,GD,1320
04-05-2018,ES,1321
04-05-2018,EMR,1322
04-05-2018,CL,1323
04-05-2018,CLX,1324
04-05-2018,CSCO,1325
04-05-2018,CB,1326
04-05-2018,CVX,1327
04-05-2018,BLK,1328
04-05-2018,BDX,1329
04-05-2018,ADP,1330
04-05-2018,ADI,1331
04-05-2018,AMGN,1332
04-04-2018,APD,1333
04-05-2018,ACN,1334
04-05-2018,ABT,1335
04-05-2018,T,1336
04-05-2018,AFL,1337
04-05-2018,UBSI,1338
04-04-2018,MDLZ,1339
01-04-2018,GWW,1340
01-04-2018,GE,1341
01-04-2018,RDS-A,1342
01-04-2018,PG,1343
01-04-2018,NSC,1344
01-04-2018,MSFT,1345
01-04-2018,MRK,1346
01-04-2018,IBM,1347
01-04-2018,INTC,1348
01-04-2018,XOM,1349
01-04-2018,KO,1350
01-04-2018,C,1351
01-04-2018,CSCO,1352
01-04-2018,BMY,1353
01-26-2018,SLB,1354
01-26-2018,RYAAY,1355
01-26-2018,INTC,1356
01-26-2018,HXL,1357
01-26-2018,FANUY,1358
01-26-2018,DWDP,1359
01-04-2018,GWW,1360
01-04-2018,GE,1361
01-04-2018,RDS-A,1362
01-04-2018,PG,1363
01-04-2018,NSC,1364
01-04-2018,MSFT,1365
01-04-2018,MRK,1366
01-04-2018,IBM,1367
01-04-2018,INTC,1368
01-04-2018,XOM,1369
01-04-2018,KO,1370
01-04-2018,C,1371
01-04-2018,CSCO,1372
01-04-2018,BMY,1373
01-26-2018,SLB,1374
01-26-2018,RYAAY,1375
01-26-2018,INTC,1376
01-26-2018,HXL,1377
01-26-2018,FANUY,1378
01-26-2018,DWDP,1379
04-15-2019,APC,1381
12-21-2017,WTW,1383
12-21-2017,WTW,1384
01-19-2018,WTW,1385
11-07-2018,WTW,1386
12-21-2017,WTW,1387
12-21-2017,WTW,1388
01-19-2019,WTW,1389
11-07-2018,WTW,1390
04-18-2019,INTC,1415
04-18-2019,PGR,1416
04-18-2019,TEL,1417
04-18-2019,MCD,1418
04-18-2019,VZ,1419
04-18-2019,SIEGY,1420
04-18-2019,T,1421
04-18-2019,SQ,1422
04-18-2019,CGNX,1423
04-18-2019,INTC,1424
04-30-2019,BWXT,1425
04-30-2019,ENTG,1426
04-30-2019,GLW,1427
04-29-2019,BWXT,1428
04-26-2019,FDX,1429
04-26-2019,FDX,1430
04-25-2019,FDX,1431
04-25-2019,FDX,1432
04-24-2019,LYV,1433
04-23-2019,BWXT,1434
04-22-2019,ENTG,1435
04-18-2019,TRP,1436
04-17-2019,TRP,1437
04-17-2019,TRP,1438
04-17-2019,TRP,1439
04-16-2019,WMB,1440
04-16-2019,LYV,1441
04-16-2019,ENTG,1442
04-15-2019,FDC,1443
04-15-2019,TRP,1444
04-12-2019,FDC,1445
04-12-2019,BWXT,1446
04-11-2019,FDC,1447
04-11-2019,BWXT,1448
04-10-2019,MRK,1449
04-10-2019,DIS,1450
04-10-2019,FDC,1451
04-10-2019,EMR,1452
04-09-2019,FDC,1453
04-09-2019,FDX,1454
04-08-2019,AAPL,1455
04-08-2019,FDX,1456
04-08-2019,AAPL,1457
04-08-2019,BWXT,1458
04-08-2019,FDC,1459
04-08-2019,LYV,1460
04-05-2019,NVS,1461
04-26-2019,TEL,1464
04-26-2019,LH,1465
04-16-2019,CLR,1466
04-17-2019,QCOM,1469
04-17-2019,SWKS,1470
04-25-2019,KDP,1471
04-09-2019,ABT,1480
12-18-2018,GE,1481
04-10-2018,CBS,1482
03-11-2019,V,1483
03-11-2019,TSM,1484
03-11-2019,SFTBY,1485
03-11-2019,SRE,1486
03-11-2019,RDS-B,1487
03-11-2019,SLB,1488
03-11-2019,RBGLY,1489
03-11-2019,PM,1490
03-11-2019,PDRDY,1491
03-11-2019,AVGO,1492
03-11-2019,LRLCY,1493
03-11-2019,NVO,1494
03-11-2019,MRAAY,1495
03-11-2019,NSRGY,1496
03-11-2019,NPSNY,1497
03-11-2019,JPM,1498
03-11-2019,MCO,1499
03-11-2019,MDLZ,1500
03-11-2019,MSFT,1501
03-11-2019,LVS,1502
03-11-2019,KYCCF,1503
03-11-2019,ICE,1504
03-11-2019,INTC,1505
03-11-2019,SAFRY,1506
03-11-2019,HLT,1507
03-11-2019,GDDY,1508
03-11-2019,GILD,1509
03-11-2019,ESLOY,1510
03-11-2019,ENB,1511
03-11-2019,DEO,1512
03-11-2019,DE,1513
03-11-2019,DHR,1514
03-11-2019,CCI,1515
03-11-2019,CVX,1516
03-11-2019,CABGY,1517
03-11-2019,CSX,1518
03-11-2019,CME,1519
03-11-2019,BK,1520
03-11-2019,ASML,1521
03-11-2019,AZN,1522
03-11-2019,AHKSY,1523
03-11-2019,AAPL,1524
03-11-2019,AMT,1525
03-11-2019,AMZN,1526
03-11-2019,GOOG,1527
03-11-2019,EADSY,1528
03-11-2019,ATVI,1529
03-11-2019,AAGIY,1530
03-04-2019,KO,1531
03-15-2019,BA,1537
03-22-2019,BIIB,1538
03-15-2019,BA,1539
03-08-2019,XSLV,1547
03-22-2019,PRNHX,1548
03-22-2019,FLMVX,1549
03-22-2019,FCNTX,1550
03-22-2019,TGT,1551
03-22-2019,MET,1552
03-22-2019,IVZ,1553
03-22-2019,KDP,1554
03-22-2019,CCI,1555
04-05-2019,FDX,1558
04-05-2019,BWXT,1560
04-03-2019,LYV,1561
04-03-2019,MOS,1562
04-03-2019,FDX,1563
04-02-2019,FDX,1564
04-02-2019,LYV,1565
04-02-2019,FDC,1566
03-29-2019,FDX,1568
03-29-2019,FDX,1569
03-28-2019,MOS,1570
03-28-2019,FDX,1571
03-28-2019,FDX,1572
03-28-2019,MOS,1573
03-28-2019,KMI,1574
03-28-2019,FDX,1575
03-26-2019,BKNG,1576
03-25-2019,MSFT,1577
03-25-2019,CSCO,1578
03-25-2019,ORCL,1579
03-25-2019,GOOG,1580
03-21-2019,IBM,1581
03-19-2019,BWXT,1582
03-19-2019,ET,1583
03-19-2019,BWXT,1584
03-19-2019,MPLX,1585
03-18-2019,TRGP,1586
03-18-2019,WES,1587
03-13-2019,FDC,1588
03-08-2019,FDC,1589
03-07-2019,TRP,1590
03-07-2019,FDC,1591
03-07-2019,TRP,1592
03-06-2019,TRP,1593
03-01-2019,BWXT,1594
03-19-2019,RPM,1596
03-01-2019,DHR,1605
02-27-2019,NFLX,1606
02-27-2019,T,1607
02-27-2019,FB,1608
02-27-2019,NSRGY,1609
02-27-2019,PEP,1610
02-27-2019,PG,1611
02-12-2019,HAS,1612
03-08-2019,XSLV,1613
02-28-2019,XLNX,1614
02-28-2019,TMO,1615
02-28-2019,SYK,1616
02-28-2019,SLB,1617
02-28-2019,QCOM,1618
02-28-2019,PEP,1619
02-28-2019,MSFT,1620
02-28-2019,ISRG,1621
02-28-2019,INTC,1622
02-28-2019,IQV,1623
02-28-2019,HOLX,1624
02-28-2019,FDX,1625
02-28-2019,DHR,1626
02-28-2019,COST,1627
02-28-2019,CELG,1628
02-28-2019,CVS,1629
02-28-2019,AAPL,1630
02-28-2019,ADI,1631
02-28-2019,XLNX,1632
02-28-2019,TMO,1633
02-28-2019,SYK,1634
02-28-2019,IQV,1635
02-28-2019,FDX,1636
02-28-2019,AAPL,1637
02-28-2019,ADI,1638
02-20-2019,ZAYO,1651
02-19-2019,ZAYO,1652
02-19-2019,CHTR,1653
02-27-2019,LYB,1654
03-05-2019,WFC,1655
02-13-2019,BOIVF,1657
02-27-2019,BWXT,1658
02-27-2019,BWXT,1659
02-27-2019,TRGP,1660
02-27-2019,LNG,1661
02-26-2019,BWXT,1662
02-25-2019,UHAL,1663
02-25-2019,PEP,1664
02-25-2019,AVP,1665
02-25-2019,STT,1666
02-25-2019,PG,1667
02-25-2019,FOX,1668
02-25-2019,KO,1669
02-25-2019,UN,1670
02-25-2019,CSCO,1671
02-25-2019,SYY,1672
02-25-2019,FOXA,1673
02-25-2019,ORCL,1674
02-25-2019,MSFT,1675
02-25-2019,COP,1676
02-25-2019,ANTM,1677
02-25-2019,ACA,1678
02-25-2019,INFY,1679
02-25-2019,MU,1680
02-25-2019,CLX,1681
02-25-2019,BRK-B,1682
02-25-2019,WFC,1683
02-19-2019,TRGP,1684
02-19-2019,GLW,1685
02-19-2019,MRK,1686
02-19-2019,MOS,1687
02-19-2019,HBI,1688
02-19-2019,ENTG,1689
02-19-2019,GM,1690
02-12-2019,PG,1694
02-11-2019,WPX,1695
02-08-2019,BOIVF,1696
02-08-2019,FDC,1697
02-08-2019,LGF-B,1698
02-07-2019,OKE,1699
02-07-2019,PAGP,1700
02-07-2019,FDC,1701
02-07-2019,FEYE,1702
02-07-2019,FEYE,1703
02-07-2019,BOIVF,1704
02-07-2019,PAGP,1705
02-07-2019,AM,1706
02-06-2019,WPX,1707
02-06-2019,T,1708
02-05-2019,T,1709
02-05-2019,FDC,1710
02-05-2019,T,1711
02-05-2019,WPX,1712
02-05-2019,WPX,1713
02-04-2019,MPLX,1714
02-01-2019,FDC,1715
02-01-2019,WPX,1716
02-01-2019,BOIVF,1717
02-01-2019,T,1718
02-01-2019,ET,1719
02-04-2019,XLNX,1734
02-04-2019,VRTX,1735
02-04-2019,SYK,1736
02-04-2019,QCOM,1737
02-04-2019,ISRG,1738
02-04-2019,INTC,1739
02-04-2019,ITW,1740
02-04-2019,IQV,1741
02-04-2019,HON,1742
02-04-2019,FDX,1743
02-04-2019,DHR,1744
02-04-2019,COST,1745
02-04-2019,CSCO,1746
02-04-2019,CVS,1747
02-04-2019,AAPL,1748
02-04-2019,AMGN,1749
12-20-2018,CVS,1750
01-31-2019,AMZN,1752
01-10-2019,UTX,1753
01-10-2019,MKC,1754
01-10-2019,AXP,1755
02-04-2019,EDIT,1756
01-29-2019,MSFT,1757
01-25-2019,PPG,1758
01-25-2019,NVS,1759
01-25-2019,MDT,1760
01-25-2019,XOM,1761
01-25-2019,DWDP,1762
01-25-2019,DIS,1763
01-25-2019,CMCSA,1764
01-25-2019,CSCO,1765
01-25-2019,CVS,1766
01-25-2019,AAPL,1767
01-28-2019,AX,1776
01-31-2019,TNTOF,1777
01-24-2019,T,1779
01-31-2019,MPLX,1780
01-31-2019,T,1781
01-31-2019,T,1782
01-31-2019,MMP,1783
01-31-2019,BOIVF,1784
01-31-2019,T,1785
01-30-2019,T,1786
01-30-2019,T,1787
01-29-2019,WPX,1788
01-25-2019,FDC,1789
01-23-2019,FDC,1790
01-22-2019,WPX,1791
01-18-2019,WPX,1792
01-18-2019,WPX,1793
01-17-2019,FDC,1794
01-16-2019,FDC,1795
01-15-2019,BWXT,1796
01-09-2019,AM,1797
01-09-2019,DVN,1798
01-09-2019,DVN,1799
01-09-2019,AM,1800
01-08-2019,KN,1801
01-08-2019,BWXT,1802
01-08-2019,GPK,1803
01-07-2019,KN,1804
01-07-2019,BWXT,1805
01-04-2019,BWXT,1806
01-04-2019,CZR,1807
01-04-2019,BWXT,1808
01-04-2019,DVN,1809
01-03-2019,KN,1810
01-03-2019,AAPL,1811
01-03-2019,BWXT,1812
01-03-2019,WPX,1813
01-16-2019,DAL,1819
01-16-2019,KMX,1820
01-16-2019,BABA,1821
01-16-2019,ALB,1822
01-15-2019,V,1823
01-15-2019,AMZN,1824
01-11-2019,MRK,1825
08-22-2018,CAPL,1826
08-09-2018,CAPL,1827
08-02-2018,PG,1828
12-12-2018,GIS,1829
12-13-2018,PG,1830
12-13-2018,PEP,1831
01-04-2019,AAPL,1833
12-27-2018,WTW,1834
12-27-2018,DWDP,1835
12-27-2018,TAP,1836
12-27-2018,IVZ,1837
12-27-2018,BUD,1838
12-27-2018,T,1839
12-27-2018,FDX,1840
12-27-2018,BX,1841
12-18-2018,GE,1842
12-04-2018,FB,1843
12-04-2018,GS,1844
12-04-2018,ETN,1845
12-04-2018,BUD,1846
12-04-2018,REZI,1847
12-28-2018,AMZN,1848
12-28-2018,F,1849
12-28-2018,NVDA,1850
12-28-2018,T,1851
12-28-2018,TSLA,1852
12-28-2018,BMY,1853
12-03-2018,C,1854
12-03-2018,BUD,1855
12-03-2018,REZI,1856
12-04-2018,AAPL,1857
12-04-2018,UNP,1858
12-19-2018,COF,1859
12-28-2018,ILMN,1860
12-28-2018,F,1861
12-28-2018,TSLA,1862
12-28-2018,SQ,1863
12-31-2018,XBI,1864
12-31-2018,CELG,1865
12-27-2018,TEL,1866
12-27-2018,APTV,1867
12-13-2018,XPO,1868
12-31-2018,SPY,1869
12-31-2018,SPY,1870
12-31-2018,CZR,1871
12-27-2018,AXTA,1872
12-27-2018,SPY,1873
12-27-2018,HBI,1874
12-27-2018,DVN,1875
12-27-2018,FDC,1876
12-27-2018,BWXT,1877
12-24-2018,ACA,1880
12-24-2018,BWXT,1881
12-24-2018,LGF-B,1882
12-21-2018,ACA,1883
12-21-2018,RF,1884
12-21-2018,BWXT,1885
12-21-2018,LGF-B,1886
12-21-2018,PAGP,1887
12-20-2018,PG,1888
12-20-2018,GPK,1889
12-20-2018,LGF-B,1891
12-20-2018,VLP,1892
12-20-2018,SLB,1893
12-20-2018,STT,1894
12-20-2018,ACA,1895
12-20-2018,BWXT,1897
12-19-2018,ET,1898
12-19-2018,LGF-B,1899
12-19-2018,BWXT,1900
12-19-2018,MU,1901
12-18-2018,KN,1902
12-18-2018,VLP,1903
12-17-2018,LGF-B,1904
12-17-2018,BWXT,1905
12-14-2018,LGF-B,1906
12-14-2018,SU,1907
12-14-2018,SLB,1908
12-14-2018,UPS,1909
12-13-2018,BWXT,1910
12-13-2018,UPS,1911
12-13-2018,WPX,1912
12-13-2018,KN,1913
12-13-2018,MOS,1914
12-12-2018,LGF-B,1915
12-12-2018,GLW,1916
12-12-2018,UPS,1917
12-12-2018,RF,1918
12-12-2018,UPS,1919
12-12-2018,GLW,1920
12-11-2018,BWXT,1921
12-11-2018,GLW,1922
12-11-2018,LGF-B,1923
12-10-2018,LGF-B,1925
12-10-2018,BWXT,1926
12-07-2018,LGF-B,1927
12-07-2018,BWXT,1928
12-07-2018,BWXT,1929
12-06-2018,BWXT,1930
12-06-2018,LGF-B,1931
12-04-2018,LGF-B,1932
12-04-2018,LGF-B,1933
12-03-2018,LGF-B,1934
12-21-2018,LIN,1939
12-21-2018,FB,1940
12-21-2018,XOM,1941
12-21-2018,ENB,1942
12-21-2018,CFR,1943
12-21-2018,STZ,1944
12-21-2018,NEE,1945
12-21-2018,GFAFX,1951
12-19-2018,MALOX,1952
11-19-2018,F,1955
11-19-2018,KHC,1956
11-19-2018,IBM,1957
11-19-2018,IBM,1958
12-05-2018,WFC,1960
12-11-2018,RTN,1961
11-16-2018,CELG,1962
11-16-2018,APTV,1963
11-16-2018,CELG,1964
11-16-2018,APTV,1965
11-28-2018,HOLX,1966
11-28-2018,AGN,1967
11-29-2018,QCOM,1970
11-29-2018,IBM,1971
11-12-2018,INCY,1972
11-13-2018,SHECY,1973
11-30-2018,LGF-B,1974
11-29-2018,KMI,1975
11-29-2018,WMB,1976
11-28-2018,GPK,1977
11-28-2018,LGF-B,1978
11-27-2018,AAPL,1984
11-27-2018,AAPL,1985
11-27-2018,AAPL,1986
11-27-2018,AAPL,1987
11-27-2018,DISCA,1988
11-27-2018,DISCA,1989
11-27-2018,LGF-B,1990
11-27-2018,AAPL,1991
11-27-2018,LGF-B,1992
11-26-2018,DISCA,1993
11-26-2018,LGF-B,1994
11-26-2018,DVN,1995
11-26-2018,SPY,1996
11-26-2018,HBI,1997
11-26-2018,FDC,1998
11-26-2018,AXTA,1999
11-21-2018,DISCA,2000
11-20-2018,PFE,2001
11-20-2018,VLP,2002
11-20-2018,DISCA,2003
11-20-2018,FDC,2004
11-20-2018,DISCA,2005
11-20-2018,LGF-B,2006
11-20-2018,GPK,2007
11-20-2018,MOS,2008
11-19-2018,PFE,2009
11-19-2018,LGF-B,2010
11-19-2018,PFE,2011
11-19-2018,FDC,2012
11-19-2018,FDC,2013
11-16-2018,LGF-B,2014
11-15-2018,FDC,2015
11-15-2018,FDC,2016
11-15-2018,FDC,2017
11-14-2018,VLP,2018
11-14-2018,DISCA,2019
11-14-2018,LGF-B,2020
11-14-2018,MOS,2021
11-13-2018,KN,2022
11-13-2018,DISCA,2023
11-13-2018,LGF-B,2024
11-13-2018,MOS,2025
11-13-2018,MOS,2026
11-12-2018,LGF-B,2027
11-12-2018,PFE,2028
11-12-2018,KN,2029
11-12-2018,LGF-B,2030
11-12-2018,FDC,2031
11-12-2018,FDC,2032
11-09-2018,LGF-B,2033
11-09-2018,PFE,2034
11-08-2018,PFE,2035
11-08-2018,DISCA,2036
11-08-2018,DISCA,2037
11-08-2018,FEYE,2038
11-07-2018,DISCA,2039
11-07-2018,FEYE,2040
11-07-2018,FEYE,2041
11-07-2018,FEYE,2042
11-06-2018,FDC,2043
11-06-2018,DISCA,2044
11-05-2018,PFE,2045
11-05-2018,GPK,2046
11-05-2018,FDC,2047
11-05-2018,MOS,2048
11-05-2018,MOS,2049
11-05-2018,DISCA,2050
11-05-2018,DISCA,2051
11-02-2018,GPK,2052
11-02-2018,PFE,2053
11-02-2018,DISCA,2054
10-17-2018,SLB,2063
11-09-2018,GIS,2065
10-30-2018,GE,2069
10-30-2018,T,2070
10-25-2018,LRCX,2071
10-23-2018,NVDA,2073
10-30-2018,MSTY.PA,2074
10-29-2018,MSTY.PA,2075
10-31-2018,AON,2076
10-02-2018,SBUX,2077
10-16-2018,HON,2079
10-16-2018,TJX,2080
10-02-2018,AMZN,2081
10-17-2018,JNJ,2083
10-16-2018,JPM,2084
11-05-2018,AIG,2085
10-31-2018,GE,2086
10-25-2018,XPO,2087
10-25-2018,ISRG,2088
10-25-2018,NTLA,2089
10-17-2018,ALB,2090
10-11-2018,CRM,2091
11-01-2018,GPK,2094
11-01-2018,CBS,2095
11-01-2018,HBI,2096
11-01-2018,AAPL,2097
11-01-2018,PFE,2098
11-01-2018,AAPL,2099
10-31-2018,PFE,2100
10-31-2018,GPK,2101
10-31-2018,GPK,2102
10-30-2018,FDC,2103
10-30-2018,DISCA,2104
10-30-2018,PFE,2105
10-30-2018,GPK,2106
10-30-2018,FDC,2107
10-30-2018,PFE,2108
10-29-2018,PFE,2109
10-29-2018,DISCA,2110
10-29-2018,MRK,2111
10-29-2018,FDC,2112
10-29-2018,FDC,2113
10-26-2018,MU,2114
10-26-2018,ENTG,2115
10-26-2018,DVN,2116
10-25-2018,MOS,2117
10-25-2018,DISCA,2118
10-24-2018,PG,2119
10-24-2018,JNJ,2120
10-24-2018,CAT,2121
10-24-2018,IP,2122
10-24-2018,WMB,2123
10-24-2018,RF,2124
10-23-2018,VLP,2125
10-23-2018,BAC,2126
10-23-2018,HBI,2127
10-23-2018,RF,2128
10-23-2018,BAC,2129
10-22-2018,DISCA,2130
10-19-2018,DISCA,2131
10-18-2018,DISCA,2132
10-17-2018,DISCA,2133
10-15-2018,BAC,2134
10-12-2018,PFE,2135
10-10-2018,GM,2136
10-10-2018,DVN,2137
10-10-2018,ENTG,2138
10-10-2018,AXTA,2139
10-10-2018,MOS,2140
10-09-2018,MOS,2141
10-09-2018,DISCA,2142
10-08-2018,CZR,2143
10-05-2018,GLW,2144
10-04-2018,DISCA,2145
10-03-2018,MRK,2146
10-02-2018,PFE,2147
10-25-2018,RPM,2206
10-02-2018,IWF,2207
10-31-2016,TROW,2208
10-25-2017,DIS,2209
10-25-2017,CVS,2210
10-25-2017,T,2211
10-24-2017,ABT,2212
10-24-2017,MDT,2213
10-17-2017,TGT,2214
08-07-2018,WBA,2215
08-07-2018,MDLZ,2216
08-07-2018,GE,2217
10-12-2018,WMT,2218
10-12-2018,FB,2219
09-07-2018,F,2220
09-28-2018,ON,2221
09-25-2018,GILD,2223
09-27-2018,QCOM,2224
09-27-2018,WAB,2225
05-07-2015,IBKC,2226
05-06-2015,IBKC,2227
04-27-2015,PG,2228
10-10-2018,GE,2229
10-09-2018,GOOGL,2230
10-08-2018,LEA,2231
10-08-2018,APTV,2232
09-28-2018,XPO,2233
09-25-2018,RPM,2237
09-25-2018,TBT,2238
09-14-2018,TBT,2239
09-06-2018,GE,2240
09-19-2018,FDX,2243
10-01-2018,GPK,2245
09-24-2018,MMP,2246
09-24-2018,MMP,2247
09-20-2018,SHLX,2248
09-20-2018,SHLX,2249
09-20-2018,SHLX,2250
09-18-2018,TRP,2251
09-18-2018,EPD,2252
09-17-2018,WMB,2253
09-17-2018,WMB,2254
09-14-2018,WES,2255
09-14-2018,ANDX,2256
09-14-2018,WES,2257
09-13-2018,AXTA,2258
09-13-2018,FDC,2259
09-13-2018,DISCA,2260
09-11-2018,MU,2261
09-10-2018,EQM,2262
09-10-2018,EQM,2263
09-10-2018,OKE,2264
09-10-2018,OKE,2265
09-05-2018,AAPL,2266
09-05-2018,AXTA,2267
08-28-2018,KSS,2268
09-04-2018,NOC,2270
08-28-2018,NOC,2271
08-28-2018,AAPL,2272
08-28-2018,NVDA,2273
08-28-2018,NOC,2274
08-24-2018,NFLX,2275
08-24-2018,AAPL,2276
08-29-2018,AMZN,2277
08-30-2018,PODD,2278
08-30-2018,CUTR,2279
08-30-2018,CUTR,2280
08-30-2018,PODD,2281
08-28-2018,NKE,2282
08-28-2018,CB,2283
09-06-2018,WFC,2284
08-01-2018,BBT,2286
08-22-2018,CAPL,2289
08-09-2018,CAPL,2290
08-02-2018,PG,2291
08-28-2018,GS,2296
08-28-2018,T,2297
08-28-2018,BABA,2298
08-28-2018,LRCX,2299
08-28-2018,WMT,2300
08-28-2018,WMT,2301
08-06-2018,T,2302
08-06-2018,BRK-B,2303
08-27-2018,GM,2309
08-24-2018,WPX,2310
08-24-2018,HBI,2311
08-20-2018,WMB,2312
08-20-2018,DISCA,2313
08-17-2018,MOS,2314
08-16-2018,FEYE,2315
08-16-2018,BAC,2316
08-16-2018,WPX,2317
08-15-2018,MOS,2318
08-15-2018,AXTA,2319
08-14-2018,MOS,2320
08-13-2018,MOS,2321
08-10-2018,CZR,2322
08-10-2018,MOS,2323
08-08-2018,MOS,2325
08-08-2018,FEYE,2326
08-08-2018,CZR,2327
08-08-2018,PFE,2328
08-08-2018,WPX,2329
08-07-2018,MOS,2330
08-07-2018,FDC,2331
08-06-2018,MOS,2332
08-03-2018,DISCA,2333
08-03-2018,MOS,2334
08-03-2018,GLW,2335
08-03-2018,GLW,2336
08-03-2018,DISCA,2337
08-02-2018,FDC,2338
08-01-2018,FDC,2339
08-01-2018,MOS,2340
08-01-2018,CZR,2341
08-21-2018,FB,2345
08-20-2018,XOM,2347
08-20-2018,DVN,2348
08-20-2018,NFLX,2349
08-20-2018,NOC,2350
07-30-2018,NVDA,2351
07-30-2018,AAPL,2352
07-30-2018,AMZN,2353
07-30-2018,JPM,2354
07-30-2018,BA,2355
08-03-2018,CAT,2356
07-26-2018,IIN,2358
08-16-2018,INTU,2359
08-16-2018,BKNG,2360
07-26-2018,DHR,2361
08-14-2018,BAM,2362
07-26-2018,BFAM,2363
05-18-2017,GE,2364
02-13-2017,GE,2365
02-22-2017,TRV,2367
02-22-2017,DD,2368
01-27-2017,VZ,2369
01-25-2017,T,2371
01-25-2017,BAC,2372
12-06-2017,GE,2373
11-30-2017,REVB,2374
11-17-2017,REVB,2375
11-15-2017,REVB,2376
08-03-2017,PHLD,2377
01-08-2018,PFS,2378
01-08-2018,REVB,2379
01-05-2018,PFS,2380
12-07-2017,REVB,2381
12-07-2017,GE,2382
08-07-2017,T,2383
03-08-2017,SPY,2384
07-25-2018,ENB,2385
09-20-2017,GILD,2387
12-21-2017,BBL,2388
07-09-2018,MCHP,2389
07-09-2018,MCHP,2390
07-26-2018,WTW,2395
07-27-2018,REVB,2397
07-03-2018,GLD,2398
07-31-2018,BOIVF,2400
07-30-2018,WPX,2401
07-30-2018,CBS,2402
07-27-2018,AXTA,2403
07-25-2018,FDC,2404
07-25-2018,GM,2405
07-25-2018,GM,2406
07-25-2018,KN,2407
07-25-2018,KN,2408
07-20-2018,FDC,2409
07-19-2018,SBUX,2410
07-17-2018,GPK,2411
07-17-2018,LYV,2412
07-16-2018,FDC,2413
07-20-2018,GM,2414
07-19-2018,NFLX,2415
07-17-2018,BOIVF,2416
07-16-2018,GM,2417
07-18-2017,CDLX,2418
07-10-2018,AVP,2419
07-13-2018,LYV,2420
07-13-2018,LYV,2421
07-13-2018,RF,2422
07-12-2018,FDC,2423
07-12-2018,FDC,2424
07-11-2018,FDC,2425
07-10-2018,DISCA,2426
07-11-2018,GM,2427
07-11-2018,GM,2428
07-10-2018,GM,2429
07-06-2018,GM,2430
07-31-2018,BOIVF,2431
07-30-2018,WPX,2432
07-30-2018,CBS,2433
07-27-2018,AXTA,2434
07-25-2018,FDC,2435
07-25-2018,GM,2436
07-25-2018,GM,2437
07-25-2018,KN,2438
07-25-2018,KN,2439
07-20-2018,FDC,2440
07-19-2018,SBUX,2441
07-17-2018,GPK,2442
07-17-2018,LYV,2443
07-16-2018,FDC,2444
07-20-2018,GM,2445
07-19-2018,NFLX,2446
07-17-2018,BOIVF,2447
07-16-2018,GM,2448
07-18-2018,CDLX,2449
07-13-2018,LYV,2450
07-13-2018,LYV,2451
07-13-2018,RF,2452
07-12-2018,FDC,2453
07-12-2018,FDC,2454
07-11-2018,FDC,2455
07-10-2018,DISCA,2456
07-10-2018,AVP,2457
07-11-2018,GM,2458
07-11-2018,GM,2459
07-10-2018,GM,2460
07-06-2018,GM,2461
07-27-2018,UNFI,2462
07-05-2018,FB,2463
07-05-2018,NOC,2464
07-24-2018,BAC,2465
07-18-2018,TGT,2466
07-18-2018,BAC,2467
07-05-2018,TGT,2468
07-05-2018,BAC,2469
07-12-2018,CELG,2471
03-28-2018,RPM,2472
05-22-2018,RPM,2473
11-13-2017,RSPP,2474
07-05-2018,DHR,2475
06-25-2018,REVB,2476
06-06-2018,REVB,2477
06-07-2018,BA,2478
06-06-2018,WMT,2479
06-06-2018,PYPL,2480
06-06-2018,LRCX,2481
06-06-2018,GS,2482
06-06-2018,DAL,2483
06-06-2018,C,2484
06-06-2018,BA,2485
06-06-2018,BABA,2486
06-13-2018,KHC,2487
06-13-2018,BTO,2488
06-13-2018,T,2490
06-13-2018,ON,2491
06-28-2018,ST,2492
06-28-2018,LEA,2493
06-28-2018,APTV,2494
06-04-2018,NSRGY,2495
06-04-2018,UNH,2496
06-04-2018,SLB,2497
06-04-2018,PFE,2498
06-18-2018,PEP,2499
06-18-2018,NSRGY,2500
06-04-2018,CMCSA,2501
06-04-2018,UNH,2502
06-04-2018,TMO,2503
06-04-2018,MRK,2504
06-18-2018,STZ,2505
06-27-2018,T,2507
07-05-2018,DISCA,2508
07-05-2018,GM,2509
07-05-2018,GM,2510
07-02-2018,MYL,2511
06-26-2018,SU,2512
06-14-2018,FOXA,2514
07-02-2018,MYL,2515
06-13-2018,FOXA,2516
06-13-2018,FDC,2517
06-26-2018,CRMT,2518
06-28-2018,BOIVF,2519
06-28-2018,CZR,2520
06-27-2018,BOIVF,2521
06-27-2018,CZR,2522
06-27-2018,SPY,2523
06-26-2018,BOIVF,2524
06-25-2018,FEYE,2525
06-25-2018,RF,2526
06-25-2018,FEYE,2527
06-22-2018,FEYE,2528
06-22-2018,RF,2529
06-21-2018,FOX,2530
06-21-2018,FOXA,2531
06-21-2018,KMI,2532
06-21-2018,OKE,2533
06-21-2018,BRK-B,2534
06-21-2018,UHAL,2535
06-21-2018,LNG,2536
06-21-2018,LNG,2537
06-21-2018,RF,2538
06-21-2018,RF,2539
06-20-2018,CZR,2540
06-20-2018,FOXA,2541
06-19-2018,T,2542
06-19-2018,FOXA,2543
06-14-2018,CRMT,2544
06-14-2018,FOXA,2545
06-13-2018,SBUX,2547
06-11-2018,FOXA,2549
06-11-2018,CRMT,2550
06-08-2018,FDC,2551
06-06-2018,USG,2552
